Product_id,product_name,price
2597,product_2597,328
2598,product_2598,341
2599,product_2599,471
2600,product_2600,498
2601,product_2601,280
2602,product_2602,104
2603,product_2603,384
2604,product_2604,101
2605,product_2605,39
2606,product_2606,154
2607,product_2607,309
2608,product_2608,251
2609,product_2609,157
2610,product_2610,219
2611,product_2611,273
2612,product_2612,82
2613,product_2613,334
2614,product_2614,110
2615,product_2615,109
2616,product_2616,116
2617,product_2617,459
2618,product_2618,352
2619,product_2619,444
2620,product_2620,303
2621,product_2621,409
2622,product_2622,294
2623,product_2623,29
2624,product_2624,299
2625,product_2625,210
2626,product_2626,319
2627,product_2627,225
2628,product_2628,47
2629,product_2629,50
2630,product_2630,493
2631,product_2631,120
2632,product_2632,318
2633,product_2633,373
2634,product_2634,234
2635,product_2635,367
2636,product_2636,397
2637,product_2637,295
2638,product_2638,373
2639,product_2639,381
2640,product_2640,191
2641,product_2641,498
2642,product_2642,45
2643,product_2643,348
2644,product_2644,335
2645,product_2645,143
2646,product_2646,454
2647,product_2647,373
2648,product_2648,252
2649,product_2649,481
2650,product_2650,226
2651,product_2651,472
2652,product_2652,86
2653,product_2653,302
2654,product_2654,141
2655,product_2655,373
2656,product_2656,95
2657,product_2657,283
2658,product_2658,425
2659,product_2659,189
2660,product_2660,10
2661,product_2661,354
2662,product_2662,406
2663,product_2663,258
2664,product_2664,162
2665,product_2665,484
2666,product_2666,252
2667,product_2667,316
2668,product_2668,217
2669,product_2669,46
2670,product_2670,53
2671,product_2671,168
2672,product_2672,428
2673,product_2673,177
2674,product_2674,351
2675,product_2675,44
2676,product_2676,331
2677,product_2677,398
2678,product_2678,100
2679,product_2679,258
2680,product_2680,283
2681,product_2681,260
2682,product_2682,394
2683,product_2683,365
2684,product_2684,139
2685,product_2685,291
2686,product_2686,141
2687,product_2687,121
2688,product_2688,112
2689,product_2689,459
2690,product_2690,418
2691,product_2691,366
2692,product_2692,284
2693,product_2693,435
2694,product_2694,86
2695,product_2695,340
2696,product_2696,124
2697,product_2697,468
2698,product_2698,384
2699,product_2699,29
2700,product_2700,412
2701,product_2701,478
2702,product_2702,417
2703,product_2703,293
2704,product_2704,295
2705,product_2705,398
2706,product_2706,370
2707,product_2707,314
2708,product_2708,253
2709,product_2709,291
2710,product_2710,93
2711,product_2711,215
2712,product_2712,288
2713,product_2713,442
2714,product_2714,250
2715,product_2715,432
2716,product_2716,280
2717,product_2717,21
2718,product_2718,32
2719,product_2719,73
2720,product_2720,170
2721,product_2721,416
2722,product_2722,423
2723,product_2723,236
2724,product_2724,170
2725,product_2725,75
2726,product_2726,311
2727,product_2727,210
2728,product_2728,362
2729,product_2729,234
2730,product_2730,363
2731,product_2731,202
2732,product_2732,57
2733,product_2733,375
2734,product_2734,383
2735,product_2735,319
2736,product_2736,84
2737,product_2737,471
2738,product_2738,54
2739,product_2739,151
2740,product_2740,109
2741,product_2741,365
2742,product_2742,17
2743,product_2743,41
2744,product_2744,394
2745,product_2745,178
2746,product_2746,169
2747,product_2747,382
2748,product_2748,283
2749,product_2749,41
2750,product_2750,467
2751,product_2751,275
2752,product_2752,282
2753,product_2753,309
2754,product_2754,315
2755,product_2755,490
2756,product_2756,198
2757,product_2757,472
2758,product_2758,48
2759,product_2759,432
2760,product_2760,190
2761,product_2761,432
2762,product_2762,227
2763,product_2763,146
2764,product_2764,93
2765,product_2765,227
2766,product_2766,18
2767,product_2767,178
2768,product_2768,498
2769,product_2769,132
2770,product_2770,361
2771,product_2771,335
2772,product_2772,273
2773,product_2773,363
2774,product_2774,169
2775,product_2775,127
2776,product_2776,63
2777,product_2777,395
2778,product_2778,462
2779,product_2779,376
2780,product_2780,173
2781,product_2781,152
2782,product_2782,480
2783,product_2783,102
2784,product_2784,368
2785,product_2785,150
2786,product_2786,118
2787,product_2787,437
2788,product_2788,96
2789,product_2789,79
2790,product_2790,381
2791,product_2791,399
2792,product_2792,204
2793,product_2793,294
2794,product_2794,259
2795,product_2795,314
2796,product_2796,135
2797,product_2797,246
2798,product_2798,59
2799,product_2799,174
2800,product_2800,274
2801,product_2801,298
2802,product_2802,238
2803,product_2803,381
2804,product_2804,313
2805,product_2805,214
2806,product_2806,260
2807,product_2807,471
2808,product_2808,167
2809,product_2809,345
2810,product_2810,264
2811,product_2811,66
2812,product_2812,301
2813,product_2813,306
2814,product_2814,262
2815,product_2815,329
2816,product_2816,150
2817,product_2817,264
2818,product_2818,22
2819,product_2819,477
2820,product_2820,335
2821,product_2821,95
2822,product_2822,121
2823,product_2823,301
2824,product_2824,342
2825,product_2825,77
2826,product_2826,128
2827,product_2827,430
2828,product_2828,332
2829,product_2829,99
2830,product_2830,105
2831,product_2831,105
2832,product_2832,89
2833,product_2833,495
2834,product_2834,108
2835,product_2835,349
2836,product_2836,127
2837,product_2837,206
2838,product_2838,432
2839,product_2839,103
2840,product_2840,430
2841,product_2841,440
2842,product_2842,416
2843,product_2843,355
2844,product_2844,163
2845,product_2845,417
2846,product_2846,278
2847,product_2847,114
2848,product_2848,186
2849,product_2849,458
2850,product_2850,117
2851,product_2851,442
2852,product_2852,317
2853,product_2853,118
2854,product_2854,446
2855,product_2855,84
2856,product_2856,248
2857,product_2857,315
2858,product_2858,284
2859,product_2859,318
2860,product_2860,265
2861,product_2861,188
2862,product_2862,175
2863,product_2863,131
2864,product_2864,339
2865,product_2865,478
2866,product_2866,146
2867,product_2867,75
2868,product_2868,67
2869,product_2869,174
2870,product_2870,480
2871,product_2871,471
2872,product_2872,28
2873,product_2873,385
2874,product_2874,75
2875,product_2875,26
2876,product_2876,214
2877,product_2877,200
2878,product_2878,241
2879,product_2879,338
2880,product_2880,219
2881,product_2881,250
2882,product_2882,239
2883,product_2883,179
2884,product_2884,367
2885,product_2885,244
2886,product_2886,250
2887,product_2887,188
2888,product_2888,473
2889,product_2889,352
2890,product_2890,312
2891,product_2891,472
2892,product_2892,163
2893,product_2893,316
2894,product_2894,128
2895,product_2895,90
2896,product_2896,436
2897,product_2897,478
2898,product_2898,149
2899,product_2899,12
2900,product_2900,469
2901,product_2901,99
2902,product_2902,220
2903,product_2903,400
2904,product_2904,244
2905,product_2905,115
2906,product_2906,379
2907,product_2907,269
2908,product_2908,365
2909,product_2909,251
2910,product_2910,206
2911,product_2911,164
2912,product_2912,405
2913,product_2913,477
2914,product_2914,161
2915,product_2915,104
2916,product_2916,296
2917,product_2917,182
2918,product_2918,477
2919,product_2919,191
2920,product_2920,478
2921,product_2921,403
2922,product_2922,179
2923,product_2923,75
2924,product_2924,25
2925,product_2925,127
2926,product_2926,366
2927,product_2927,390
2928,product_2928,32
2929,product_2929,485
2930,product_2930,190
2931,product_2931,303
2932,product_2932,46
2933,product_2933,182
2934,product_2934,157
2935,product_2935,28
2936,product_2936,468
2937,product_2937,352
2938,product_2938,250
2939,product_2939,116
2940,product_2940,16
2941,product_2941,84
2942,product_2942,276
2943,product_2943,265
2944,product_2944,452
2945,product_2945,292
2946,product_2946,306
2947,product_2947,351
2948,product_2948,278
2949,product_2949,89
2950,product_2950,456
2951,product_2951,317
2952,product_2952,41
2953,product_2953,162
2954,product_2954,295
2955,product_2955,99
2956,product_2956,29
2957,product_2957,436
2958,product_2958,101
2959,product_2959,296
2960,product_2960,378
2961,product_2961,459
2962,product_2962,497
2963,product_2963,474
2964,product_2964,285
2965,product_2965,91
2966,product_2966,358
2967,product_2967,368
2968,product_2968,260
2969,product_2969,265
2970,product_2970,477
2971,product_2971,252
2972,product_2972,71
2973,product_2973,93
2974,product_2974,484
2975,product_2975,15
2976,product_2976,213
2977,product_2977,85
2978,product_2978,33
2979,product_2979,215
2980,product_2980,472
2981,product_2981,465
2982,product_2982,169
2983,product_2983,476
2984,product_2984,23
2985,product_2985,199
2986,product_2986,224
2987,product_2987,170
2988,product_2988,95
2989,product_2989,261
2990,product_2990,238
2991,product_2991,151
2992,product_2992,17
2993,product_2993,249
2994,product_2994,279
2995,product_2995,463
2996,product_2996,198
2997,product_2997,101
2998,product_2998,29
2999,product_2999,151
3000,product_3000,315
3001,product_3001,486
3002,product_3002,498
3003,product_3003,162
3004,product_3004,432
3005,product_3005,41
3006,product_3006,212
3007,product_3007,424
3008,product_3008,251
3009,product_3009,302
3010,product_3010,17
3011,product_3011,88
3012,product_3012,160
3013,product_3013,342
3014,product_3014,28
3015,product_3015,196
3016,product_3016,241
3017,product_3017,390
3018,product_3018,472
3019,product_3019,437
3020,product_3020,172
3021,product_3021,457
3022,product_3022,113
3023,product_3023,259
3024,product_3024,357
3025,product_3025,368
3026,product_3026,451
3027,product_3027,135
3028,product_3028,299
3029,product_3029,439
3030,product_3030,478
3031,product_3031,159
3032,product_3032,321
3033,product_3033,277
3034,product_3034,444
3035,product_3035,338
3036,product_3036,60
3037,product_3037,84
3038,product_3038,375
3039,product_3039,266
3040,product_3040,356
3041,product_3041,217
3042,product_3042,59
3043,product_3043,266
3044,product_3044,334
3045,product_3045,203
3046,product_3046,429
3047,product_3047,298
3048,product_3048,186
3049,product_3049,381
3050,product_3050,464
3051,product_3051,497
3052,product_3052,459
3053,product_3053,195
3054,product_3054,405
3055,product_3055,212
3056,product_3056,164
3057,product_3057,49
3058,product_3058,399
3059,product_3059,171
3060,product_3060,91
3061,product_3061,38
3062,product_3062,116
3063,product_3063,302
3064,product_3064,419
3065,product_3065,79
3066,product_3066,186
3067,product_3067,214
3068,product_3068,186
3069,product_3069,187
3070,product_3070,173
3071,product_3071,218
3072,product_3072,307
3073,product_3073,195
3074,product_3074,310
3075,product_3075,310
3076,product_3076,475
3077,product_3077,128
3078,product_3078,95
3079,product_3079,274
3080,product_3080,286
3081,product_3081,171
3082,product_3082,34
3083,product_3083,330
3084,product_3084,100
3085,product_3085,345
3086,product_3086,46
3087,product_3087,243
3088,product_3088,416
3089,product_3089,102
3090,product_3090,382
3091,product_3091,280
3092,product_3092,84
3093,product_3093,272
3094,product_3094,224
3095,product_3095,98
3096,product_3096,54
3097,product_3097,234
3098,product_3098,490
3099,product_3099,124
3100,product_3100,329
3101,product_3101,105
3102,product_3102,208
3103,product_3103,284
3104,product_3104,153
3105,product_3105,108
3106,product_3106,295
3107,product_3107,82
3108,product_3108,43
3109,product_3109,312
3110,product_3110,431
3111,product_3111,82
3112,product_3112,400
3113,product_3113,202
3114,product_3114,317
3115,product_3115,257
3116,product_3116,394
3117,product_3117,394
3118,product_3118,328
3119,product_3119,285
3120,product_3120,435
3121,product_3121,398
3122,product_3122,15
3123,product_3123,118
3124,product_3124,464
3125,product_3125,292
3126,product_3126,270
3127,product_3127,308
3128,product_3128,368
3129,product_3129,235
3130,product_3130,358
3131,product_3131,453
3132,product_3132,10
3133,product_3133,298
3134,product_3134,63
3135,product_3135,420
3136,product_3136,79
3137,product_3137,261
3138,product_3138,341
3139,product_3139,28
3140,product_3140,12
3141,product_3141,123
3142,product_3142,435
3143,product_3143,10
3144,product_3144,433
3145,product_3145,348
3146,product_3146,314
3147,product_3147,456
3148,product_3148,340
3149,product_3149,260
3150,product_3150,247
3151,product_3151,98
3152,product_3152,160
3153,product_3153,470
3154,product_3154,137
3155,product_3155,25
3156,product_3156,169
3157,product_3157,411
3158,product_3158,372
3159,product_3159,112
3160,product_3160,71
3161,product_3161,487
3162,product_3162,219
3163,product_3163,283
3164,product_3164,245
3165,product_3165,138
3166,product_3166,369
3167,product_3167,253
3168,product_3168,194
3169,product_3169,74
3170,product_3170,337
3171,product_3171,244
3172,product_3172,442
3173,product_3173,321
3174,product_3174,231
3175,product_3175,208
3176,product_3176,385
3177,product_3177,62
3178,product_3178,352
3179,product_3179,214
3180,product_3180,137
3181,product_3181,446
3182,product_3182,28
3183,product_3183,460
3184,product_3184,123
3185,product_3185,277
3186,product_3186,358
3187,product_3187,20
3188,product_3188,240
3189,product_3189,101
3190,product_3190,261
3191,product_3191,238
3192,product_3192,38
3193,product_3193,365
3194,product_3194,39
3195,product_3195,321
3196,product_3196,102
3197,product_3197,370
3198,product_3198,359
3199,product_3199,254
3200,product_3200,251
3201,product_3201,407
3202,product_3202,266
3203,product_3203,325
3204,product_3204,79
3205,product_3205,437
3206,product_3206,374
3207,product_3207,481
3208,product_3208,460
3209,product_3209,287
3210,product_3210,308
3211,product_3211,350
3212,product_3212,117
3213,product_3213,498
3214,product_3214,489
3215,product_3215,362
3216,product_3216,276
3217,product_3217,345
3218,product_3218,206
3219,product_3219,193
3220,product_3220,448
3221,product_3221,177
3222,product_3222,96
3223,product_3223,495
3224,product_3224,44
3225,product_3225,442
3226,product_3226,12
3227,product_3227,466
3228,product_3228,302
3229,product_3229,242
3230,product_3230,397
3231,product_3231,482
3232,product_3232,260
3233,product_3233,132
3234,product_3234,497
3235,product_3235,19
3236,product_3236,414
3237,product_3237,82
3238,product_3238,357
3239,product_3239,189
3240,product_3240,101
3241,product_3241,500
3242,product_3242,38
3243,product_3243,72
3244,product_3244,459
3245,product_3245,97
3246,product_3246,431
3247,product_3247,276
3248,product_3248,96
3249,product_3249,392
3250,product_3250,420
3251,product_3251,255
3252,product_3252,314
3253,product_3253,33
3254,product_3254,22
3255,product_3255,357
3256,product_3256,182
3257,product_3257,123
3258,product_3258,91
3259,product_3259,197
3260,product_3260,463
3261,product_3261,65
3262,product_3262,325
3263,product_3263,126
3264,product_3264,164
3265,product_3265,307
3266,product_3266,17
3267,product_3267,250
3268,product_3268,84
3269,product_3269,117
3270,product_3270,256
3271,product_3271,337
3272,product_3272,179
3273,product_3273,192
3274,product_3274,164
3275,product_3275,265
3276,product_3276,417
3277,product_3277,393
3278,product_3278,177
3279,product_3279,17
3280,product_3280,398
3281,product_3281,275
3282,product_3282,415
3283,product_3283,76
3284,product_3284,408
3285,product_3285,466
3286,product_3286,399
3287,product_3287,256
3288,product_3288,421
3289,product_3289,31
3290,product_3290,170
3291,product_3291,453
3292,product_3292,29
3293,product_3293,483
3294,product_3294,317
3295,product_3295,118
3296,product_3296,302
3297,product_3297,185
3298,product_3298,30
3299,product_3299,83
3300,product_3300,478
3301,product_3301,35
3302,product_3302,54
3303,product_3303,341
3304,product_3304,124
3305,product_3305,455
3306,product_3306,297
3307,product_3307,43
3308,product_3308,22
3309,product_3309,125
3310,product_3310,250
3311,product_3311,425
3312,product_3312,416
3313,product_3313,304
3314,product_3314,386
3315,product_3315,54
3316,product_3316,97
3317,product_3317,254
3318,product_3318,101
3319,product_3319,127
3320,product_3320,189
3321,product_3321,194
3322,product_3322,388
3323,product_3323,266
3324,product_3324,401
3325,product_3325,66
3326,product_3326,468
3327,product_3327,497
3328,product_3328,287
3329,product_3329,392
3330,product_3330,221
3331,product_3331,332
3332,product_3332,291
3333,product_3333,438
3334,product_3334,461
3335,product_3335,266
3336,product_3336,97
3337,product_3337,132
3338,product_3338,20
3339,product_3339,488
3340,product_3340,394
3341,product_3341,451
3342,product_3342,159
3343,product_3343,481
3344,product_3344,254
3345,product_3345,403
3346,product_3346,196
3347,product_3347,138
3348,product_3348,258
3349,product_3349,273
3350,product_3350,253
3351,product_3351,171
3352,product_3352,489
3353,product_3353,410
3354,product_3354,349
3355,product_3355,254
3356,product_3356,267
3357,product_3357,240
3358,product_3358,304
3359,product_3359,412
3360,product_3360,189
3361,product_3361,500
3362,product_3362,178
3363,product_3363,487
3364,product_3364,366
3365,product_3365,297
3366,product_3366,300
3367,product_3367,406
3368,product_3368,25
3369,product_3369,116
3370,product_3370,169
3371,product_3371,181
3372,product_3372,160
3373,product_3373,445
3374,product_3374,249
3375,product_3375,68
3376,product_3376,233
3377,product_3377,282
3378,product_3378,147
3379,product_3379,385
3380,product_3380,382
3381,product_3381,144
3382,product_3382,320
3383,product_3383,50
3384,product_3384,306
3385,product_3385,385
3386,product_3386,128
3387,product_3387,211
3388,product_3388,278
3389,product_3389,82
3390,product_3390,437
3391,product_3391,325
3392,product_3392,76
3393,product_3393,464
3394,product_3394,254
3395,product_3395,159
3396,product_3396,257
3397,product_3397,100
3398,product_3398,341
3399,product_3399,479
3400,product_3400,495
3401,product_3401,339
3402,product_3402,148
3403,product_3403,290
3404,product_3404,403
3405,product_3405,180
3406,product_3406,86
3407,product_3407,97
3408,product_3408,394
3409,product_3409,386
3410,product_3410,209
3411,product_3411,163
3412,product_3412,270
3413,product_3413,379
3414,product_3414,135
3415,product_3415,185
3416,product_3416,405
3417,product_3417,313
3418,product_3418,393
3419,product_3419,66
3420,product_3420,73
3421,product_3421,113
3422,product_3422,350
3423,product_3423,454
3424,product_3424,53
3425,product_3425,351
3426,product_3426,209
3427,product_3427,277
3428,product_3428,441
3429,product_3429,279
3430,product_3430,422
3431,product_3431,348
3432,product_3432,159
3433,product_3433,485
3434,product_3434,18
3435,product_3435,490
3436,product_3436,29
3437,product_3437,79
3438,product_3438,14
3439,product_3439,155
3440,product_3440,336
3441,product_3441,211
3442,product_3442,494
3443,product_3443,207
3444,product_3444,232
3445,product_3445,58
3446,product_3446,157
3447,product_3447,190
3448,product_3448,438
3449,product_3449,443
3450,product_3450,385
3451,product_3451,418
3452,product_3452,344
3453,product_3453,365
3454,product_3454,207
3455,product_3455,433
3456,product_3456,208
3457,product_3457,228
3458,product_3458,424
3459,product_3459,63
3460,product_3460,102
3461,product_3461,320
3462,product_3462,111
3463,product_3463,206
3464,product_3464,285
3465,product_3465,156
3466,product_3466,266
3467,product_3467,350
3468,product_3468,456
3469,product_3469,90
3470,product_3470,146
3471,product_3471,305
3472,product_3472,463
3473,product_3473,97
3474,product_3474,62
3475,product_3475,233
3476,product_3476,124
3477,product_3477,388
3478,product_3478,37
3479,product_3479,412
3480,product_3480,62
3481,product_3481,365
3482,product_3482,208
3483,product_3483,282
3484,product_3484,234
3485,product_3485,101
3486,product_3486,141
3487,product_3487,52
3488,product_3488,459
3489,product_3489,85
3490,product_3490,299
3491,product_3491,376
3492,product_3492,86
3493,product_3493,470
3494,product_3494,489
3495,product_3495,300
3496,product_3496,25
3497,product_3497,336
3498,product_3498,152
3499,product_3499,284
3500,product_3500,172
3501,product_3501,91
3502,product_3502,366
3503,product_3503,342
3504,product_3504,33
3505,product_3505,466
3506,product_3506,144
3507,product_3507,176
3508,product_3508,22
3509,product_3509,285
3510,product_3510,36
3511,product_3511,449
3512,product_3512,292
3513,product_3513,29
3514,product_3514,415
3515,product_3515,361
3516,product_3516,230
3517,product_3517,467
3518,product_3518,489
3519,product_3519,200
3520,product_3520,141
3521,product_3521,267
3522,product_3522,97
3523,product_3523,149
3524,product_3524,24
3525,product_3525,411
3526,product_3526,463
3527,product_3527,378
3528,product_3528,487
3529,product_3529,48
3530,product_3530,44
3531,product_3531,373
3532,product_3532,207
3533,product_3533,418
3534,product_3534,418
3535,product_3535,19
3536,product_3536,426
3537,product_3537,300
3538,product_3538,351
3539,product_3539,455
3540,product_3540,432
3541,product_3541,178
3542,product_3542,120
3543,product_3543,345
3544,product_3544,351
3545,product_3545,104
3546,product_3546,126
3547,product_3547,459
3548,product_3548,242
3549,product_3549,357
3550,product_3550,202
3551,product_3551,118
3552,product_3552,83
3553,product_3553,61
3554,product_3554,169
3555,product_3555,271
3556,product_3556,337
3557,product_3557,334
3558,product_3558,329
3559,product_3559,158
3560,product_3560,344
3561,product_3561,162
3562,product_3562,367
3563,product_3563,285
3564,product_3564,160
3565,product_3565,328
3566,product_3566,339
3567,product_3567,428
3568,product_3568,179
3569,product_3569,397
3570,product_3570,262
3571,product_3571,358
3572,product_3572,273
3573,product_3573,240
3574,product_3574,323
3575,product_3575,198
3576,product_3576,123
3577,product_3577,79
3578,product_3578,268
3579,product_3579,77
3580,product_3580,179
3581,product_3581,281
3582,product_3582,148
3583,product_3583,258
3584,product_3584,109
3585,product_3585,207
3586,product_3586,59
3587,product_3587,350
3588,product_3588,41
3589,product_3589,48
3590,product_3590,63
3591,product_3591,363
3592,product_3592,26
3593,product_3593,434
3594,product_3594,157
3595,product_3595,440
3596,product_3596,196
3597,product_3597,328
3598,product_3598,230
3599,product_3599,432
3600,product_3600,474
3601,product_3601,114
3602,product_3602,118
3603,product_3603,369
3604,product_3604,210
3605,product_3605,340
3606,product_3606,247
3607,product_3607,381
3608,product_3608,335
3609,product_3609,118
3610,product_3610,320
3611,product_3611,71
3612,product_3612,479
3613,product_3613,92
3614,product_3614,213
3615,product_3615,231
3616,product_3616,235
3617,product_3617,29
3618,product_3618,289
3619,product_3619,171
3620,product_3620,235
3621,product_3621,397
3622,product_3622,98
3623,product_3623,438
3624,product_3624,173
3625,product_3625,155
3626,product_3626,288
3627,product_3627,453
3628,product_3628,462
3629,product_3629,401
3630,product_3630,498
3631,product_3631,260
3632,product_3632,178
3633,product_3633,453
3634,product_3634,492
3635,product_3635,100
3636,product_3636,464
3637,product_3637,123
3638,product_3638,85
3639,product_3639,492
3640,product_3640,310
3641,product_3641,433
3642,product_3642,244
3643,product_3643,215
3644,product_3644,277
3645,product_3645,115
3646,product_3646,168
3647,product_3647,284
3648,product_3648,332
3649,product_3649,345
3650,product_3650,498
3651,product_3651,80
3652,product_3652,242
3653,product_3653,333
3654,product_3654,465
3655,product_3655,242
3656,product_3656,165
3657,product_3657,448
3658,product_3658,456
3659,product_3659,497
3660,product_3660,375
3661,product_3661,104
3662,product_3662,164
3663,product_3663,431
3664,product_3664,326
3665,product_3665,139
3666,product_3666,143
3667,product_3667,252
3668,product_3668,296
3669,product_3669,296
3670,product_3670,356
3671,product_3671,354
3672,product_3672,196
3673,product_3673,249
3674,product_3674,467
3675,product_3675,270
3676,product_3676,87
3677,product_3677,317
3678,product_3678,476
3679,product_3679,446
3680,product_3680,474
3681,product_3681,419
3682,product_3682,276
3683,product_3683,52
3684,product_3684,326
3685,product_3685,83
3686,product_3686,82
3687,product_3687,119
3688,product_3688,463
3689,product_3689,130
3690,product_3690,30
3691,product_3691,146
3692,product_3692,273
3693,product_3693,239
3694,product_3694,239
3695,product_3695,247
3696,product_3696,340
3697,product_3697,252
3698,product_3698,495
3699,product_3699,40
3700,product_3700,320
3701,product_3701,59
3702,product_3702,329
3703,product_3703,105
3704,product_3704,263
3705,product_3705,39
3706,product_3706,46
3707,product_3707,308
3708,product_3708,98
3709,product_3709,391
3710,product_3710,104
3711,product_3711,288
3712,product_3712,351
3713,product_3713,477
3714,product_3714,179
3715,product_3715,425
3716,product_3716,130
3717,product_3717,224
3718,product_3718,170
3719,product_3719,19
3720,product_3720,11
3721,product_3721,323
3722,product_3722,228
3723,product_3723,152
3724,product_3724,101
3725,product_3725,35
3726,product_3726,451
3727,product_3727,485
3728,product_3728,133
3729,product_3729,443
3730,product_3730,16
3731,product_3731,348
3732,product_3732,355
3733,product_3733,249
3734,product_3734,237
3735,product_3735,415
3736,product_3736,168
3737,product_3737,240
3738,product_3738,172
3739,product_3739,108
3740,product_3740,392
3741,product_3741,466
3742,product_3742,387
3743,product_3743,97
3744,product_3744,208
3745,product_3745,159
3746,product_3746,261
3747,product_3747,148
3748,product_3748,398
3749,product_3749,17
3750,product_3750,426
3751,product_3751,436
3752,product_3752,173
3753,product_3753,162
3754,product_3754,377
3755,product_3755,233
3756,product_3756,332
3757,product_3757,436
3758,product_3758,197
3759,product_3759,409
3760,product_3760,441
3761,product_3761,378
3762,product_3762,433
3763,product_3763,339
3764,product_3764,177
3765,product_3765,285
3766,product_3766,444
3767,product_3767,16
3768,product_3768,300
3769,product_3769,262
3770,product_3770,85
3771,product_3771,393
3772,product_3772,290
3773,product_3773,392
3774,product_3774,388
3775,product_3775,76
3776,product_3776,218
3777,product_3777,257
3778,product_3778,131
3779,product_3779,375
3780,product_3780,492
3781,product_3781,481
3782,product_3782,48
3783,product_3783,20
3784,product_3784,110
3785,product_3785,324
3786,product_3786,258
3787,product_3787,129
3788,product_3788,408
3789,product_3789,295
3790,product_3790,141
3791,product_3791,196
3792,product_3792,237
3793,product_3793,118
3794,product_3794,112
3795,product_3795,274
3796,product_3796,490
3797,product_3797,269
3798,product_3798,361
3799,product_3799,193
3800,product_3800,329
3801,product_3801,415
3802,product_3802,208
3803,product_3803,261
3804,product_3804,128
3805,product_3805,80
3806,product_3806,173
3807,product_3807,246
3808,product_3808,15
3809,product_3809,356
3810,product_3810,347
3811,product_3811,223
3812,product_3812,384
3813,product_3813,171
3814,product_3814,357
3815,product_3815,207
3816,product_3816,370
3817,product_3817,452
3818,product_3818,98
3819,product_3819,419
3820,product_3820,60
3821,product_3821,119
3822,product_3822,465
3823,product_3823,149
3824,product_3824,302
3825,product_3825,433
3826,product_3826,324
3827,product_3827,314
3828,product_3828,453
3829,product_3829,176
3830,product_3830,81
3831,product_3831,287
3832,product_3832,444
3833,product_3833,295
3834,product_3834,165
3835,product_3835,367
3836,product_3836,393
3837,product_3837,196
3838,product_3838,236
3839,product_3839,343
3840,product_3840,142
3841,product_3841,435
3842,product_3842,68
3843,product_3843,41
3844,product_3844,373
3845,product_3845,166
3846,product_3846,167
3847,product_3847,210
3848,product_3848,405
3849,product_3849,222
3850,product_3850,224
3851,product_3851,39
3852,product_3852,394
3853,product_3853,260
3854,product_3854,445
3855,product_3855,157
3856,product_3856,101
3857,product_3857,497
3858,product_3858,171
3859,product_3859,283
3860,product_3860,164
3861,product_3861,446
3862,product_3862,141
3863,product_3863,385
3864,product_3864,469
3865,product_3865,334
3866,product_3866,35
3867,product_3867,203
3868,product_3868,91
3869,product_3869,247
3870,product_3870,452
3871,product_3871,13
3872,product_3872,255
3873,product_3873,126
3874,product_3874,408
3875,product_3875,100
3876,product_3876,69
3877,product_3877,393
3878,product_3878,282
3879,product_3879,428
3880,product_3880,234
3881,product_3881,86
3882,product_3882,434
3883,product_3883,243
3884,product_3884,448
3885,product_3885,218
3886,product_3886,124
3887,product_3887,13
3888,product_3888,91
3889,product_3889,311
3890,product_3890,418
3891,product_3891,159
3892,product_3892,104
3893,product_3893,179
3894,product_3894,228
3895,product_3895,393
3896,product_3896,163
3897,product_3897,77
3898,product_3898,49
3899,product_3899,193
3900,product_3900,133
3901,product_3901,395
3902,product_3902,231
3903,product_3903,340
3904,product_3904,134
3905,product_3905,66
3906,product_3906,340
3907,product_3907,293
3908,product_3908,89
3909,product_3909,287
3910,product_3910,141
3911,product_3911,405
3912,product_3912,374
3913,product_3913,149
3914,product_3914,382
3915,product_3915,50
3916,product_3916,299
3917,product_3917,77
3918,product_3918,80
3919,product_3919,456
3920,product_3920,43
3921,product_3921,341
3922,product_3922,298
3923,product_3923,217
3924,product_3924,144
3925,product_3925,120
3926,product_3926,385
3927,product_3927,311
3928,product_3928,77
3929,product_3929,443
3930,product_3930,462
3931,product_3931,33
3932,product_3932,197
3933,product_3933,277
3934,product_3934,365
3935,product_3935,301
3936,product_3936,208
3937,product_3937,197
3938,product_3938,446
3939,product_3939,377
3940,product_3940,407
3941,product_3941,270
3942,product_3942,215
3943,product_3943,500
3944,product_3944,213
3945,product_3945,83
3946,product_3946,270
3947,product_3947,280
3948,product_3948,303
3949,product_3949,340
3950,product_3950,186
3951,product_3951,446
3952,product_3952,367
3953,product_3953,127
3954,product_3954,257
3955,product_3955,402
3956,product_3956,435
3957,product_3957,192
3958,product_3958,246
3959,product_3959,99
3960,product_3960,343
3961,product_3961,483
3962,product_3962,292
3963,product_3963,91
3964,product_3964,23
3965,product_3965,431
3966,product_3966,370
3967,product_3967,150
3968,product_3968,444
3969,product_3969,43
3970,product_3970,120
3971,product_3971,84
3972,product_3972,472
3973,product_3973,333
3974,product_3974,203
3975,product_3975,194
3976,product_3976,61
3977,product_3977,347
3978,product_3978,12
3979,product_3979,179
3980,product_3980,126
3981,product_3981,188
3982,product_3982,357
3983,product_3983,461
3984,product_3984,334
3985,product_3985,219
3986,product_3986,378
3987,product_3987,188
3988,product_3988,255
3989,product_3989,433
3990,product_3990,214
3991,product_3991,216
3992,product_3992,30
3993,product_3993,116
3994,product_3994,162
